date,source,market,code,name,shares,share_unit,close,source_file,industry,shares_change,shares_change_pct,cash_proxy
2024-05-29,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-30,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-05-31,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-03,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-04,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-05,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-06,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-07,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-11,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-12,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-13,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-14,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-17,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-18,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-19,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-20,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-21,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-24,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-25,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-26,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-27,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-06-28,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-01,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-02,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-03,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
