date,plot_industry,shares,change_pct_from_start
2026-07-03,军工,31672171779.0,-4.221002755561831
2026-07-03,农业,7202239993.0,7.2963460254532375
2026-07-03,医药医疗,290810240494.0,3.958419765706833
2026-07-03,地产基建,6979516012.0,-12.720767351120543
2026-07-03,新能源,61737290823.0,-7.499911144963867
2026-07-03,汽车,1752900128.0,-11.308438854745917
2026-07-03,消费,116681646306.0,0.20446223429395616
2026-07-03,科技,315335947370.0,32.332770929475416
2026-07-03,资源周期,112811123515.0,0.1526232145127704
2026-07-03,金融,238407563613.0,2.7185400136643834
2026-07-03,高端制造,8472688012.0,69.69597752441845
2026-07-06,公用事业,20084202220.0,3.9261169041785893
2026-07-06,军工,32214571779.0,-2.580744914455124
2026-07-06,农业,7247739993.0,7.974188439605356
2026-07-06,医药医疗,289899440494.0,3.632828312800074
2026-07-06,地产基建,6950266012.0,-13.086540214251796
2026-07-06,新能源,61823790823.0,-7.370309447524626
2026-07-06,汽车,1768900128.0,-10.498886185054934
2026-07-06,消费,116849346306.0,0.34848049979410156
2026-07-06,科技,327818210376.0,37.571033375704886
2026-07-06,资源周期,114436923515.0,1.5959927134479024
2026-07-06,金融,239601763613.0,3.233064295634902
2026-07-06,高端制造,8710236857.0,74.45374547302914
2026-07-07,公用事业,20139002220.0,4.209680629735879
2026-07-07,军工,32700571779.0,-1.1110448577112852
2026-07-07,农业,7289239993.0,8.592440311853998
2026-07-07,医药医疗,291413140494.0,4.173943576595596
2026-07-07,地产基建,6954766012.0,-13.03026746607776
2026-07-07,新能源,62022790823.0,-7.072150629138408
2026-07-07,汽车,1771400128.0,-10.372393580415718
2026-07-07,消费,117805146306.0,1.169307322483637
2026-07-07,科技,330263846946.0,38.597360588614784
2026-07-07,资源周期,114326296834.0,1.497779417148326
2026-07-07,金融,241103163613.0,3.879946523863431
2026-07-07,高端制造,8549736857.0,71.23915709752255
2026-07-08,公用事业,20131602220.0,4.171389177744578
2026-07-08,军工,32954571779.0,-0.342930013240228
2026-07-08,农业,7309739993.0,8.897841839109354
